customer_id,date_of_birth,income,gender,signup_date,country
CUST_00000001465,1972-12-14,3458 EUR,M,2026-01-04,IN
CUST_00000001560,1989-03-12,5810,F,2026-04-09,DE
CUST_00000000598,1965-06-17,3365,Male,2023-08-21,Spain
CUST_00000000196,1945-03-13,5304,F,2022-07-15,UK
CUST_00000001684,1944-09-19,3324,M,2026-08-11,Netherlands
CUST_00000001250,1943-03-22,7203,M,2025-06-03,CH
CUST_00000000411,1949-04-17,6495,M,2023-02-15,Spain
CUST_00000000097,1964-03-20,5884,M,2022-04-07,Austria
CUST_00000000441,1963-07-02,2876,M,2023-03-17,BR
CUST_00000000988,1979-09-20,3160 EUR,M,2024-09-14,Brazil
CUST_00000000157,1950-04-11,4729,M,2022-06-06,India
CUST_00000000420,1994-04-06,2853,F,2023-02-24,IT
CUST_00000001851,1998-06-24,4946,M,2027-01-25,BR
CUST_00000000478,1955-11-19,6799,M,2023-04-23,JP
CUST_00000001905,1971-05-20,2001,M,2027-03-20,UK 
CUST_00000000669,1964-08-20,2713,F,2023-10-31,Netherlands
CUST_00000001720,1958-05-04,3574,F,2026-09-16,DE
CUST_00000001922,2003-01-20,3895 EUR,F,06/04/27,Japan
CUST_00000001332,1975-07-05,5695,M,,Austria
CUST_00000000448,1940-11-12,3693,M,2023-03-24,CA
CUST_00000000554,1999-07-07,6185,M,2023-07-08,NL
CUST_00000000179,1985-07-18,7068,F,2022-06-28,Brazil
CUST_00000000391,1963-10-17,6057,M,2023-01-26,Italy
CUST_00000000579,1940-01-14,3571 EUR,M,2023-08-02,CH
CUST_00000001041,1945-05-08,7287,F,2024-11-06,ES
CUST_00000001750,1978-07-06,3435,F,2026-10-16,France
CUST_00000001319,1974-07-06,5983 EUR,M,2025-08-11,BR
CUST_00000001685,1953-12-16,2317,f,2026-08-12,Italy
CUST_00000000938,1941-04-08,,M,2024-07-26,Brazil
CUST_00000000821,1998-02-03,2388,m,2024-03-31,USA
CUST_00000001873,1986-11-24,5860,M,2027-02-16,India
CUST_00000001028,1996-01-28,3828,F,2024-10-24,CH
CUST_00000001076,1991-09-12,3252 EUR,Female,2024-12-11,IN
CUST_00000000665,1986-10-07,4923,M,2023-10-27,ES
CUST_00000000143,2001-01-18,2563,M,,CH
CUST_00000001556,1964-09-02,3804,M,2026-04-05,Canada
CUST_00000001466,1988-11-05,5549,M,2026/01/05,AT
CUST_00000000865,1971-10-31,5823,F,2024-05-14,ES
CUST_00000000422,2004-05-18,,M,2023/02/26,Netherlands
CUST_00000000637,,5301 EUR,F,2023-09-29,Brazil
CUST_00000001443,1988-06-18,2750,F,2025-12-13,USA
CUST_00000000800,1957-10-16,6146,M,2024-03-10,UK
CUST_00000001095,2000-02-13,7984,M,2024-12-30,Austria
CUST_00000000616,1946-07-14,4938,M,2023-09-08,Canada
CUST_00000000295,1962-05-30,5923,F,2022-10-22,Germany
CUST_00000000963,1950-03-27,4660,F,2024-08-20,Netherlands
CUST_00000000969,1996-06-20,3975 EUR,M,2024-08-26,UK
CUST_00000001953,1993-07-31,6904,M,2027-05-07,BR
CUST_00000000089,1996-12-18,3076,F,2022-03-30,CA
CUST_00000000042,1949-03-03,3528,M,2022-02-11,India
CUST_00000001850,1991-04-15,6473,M,2027/01/24,France
CUST_00000001986,1985-02-12,6540 EUR,F,2027-06-09,UK
CUST_00000000132,1972-06-22,3028,F,2022-05-12,Italy
CUST_00000001468,1972-03-06,4322,M,2026-01-07,IN
CUST_00000000410,1999-07-07,5847,F,2023-02-14,IN
CUST_00000001348,1962-06-26,2804,M,2025-09-09,DE
CUST_00000001904,1952-09-08,6337,F,2027-03-19,Brazil
CUST_00000001377,1964-06-13,7877 EUR,M,2025-10-08,Canada
CUST_00000001538,1997-09-18,2038,F,2026-03-18,Germany
CUST_00000000165,1979-01-02,3363,Female,2022-06-14,NL
CUST_00000000725,1976-04-09,,M,2023-12-26,U.S.
CUST_00000000291,1977-11-06,3648,F,2022-10-18,Italy
CUST_00000001442,2002-06-26,3785,F,2025-12-12,UK
CUST_00000001575,1998-05-25,,F,2026-04-24,Brazil
CUST_00000001947,1987-03-28,5461,M,2027-05-01,Japan
CUST_00000001048,1951-02-26,4832,M,2024-11-13,JP
CUST_00000001395,,7497,F,2025-10-26,India
CUST_00000000779,1959-07-22,7580,F,2024-02-18,Spain
CUST_00000000840,1988-04-12,4017,F,2024-04-19,FR
CUST_00000000349,1946-02-04,,M,2022-12-15,Germany
CUST_00000001997,1973-04-20,,M,2027/06/20,Spain
CUST_00000000572,2000-10-06,5465,F,2023-07-26,AT
CUST_00000000918,1950-09-22,2055,M,2024-07-06,US
CUST_00000001166,1980-12-23,2345,F,2025-03-11,Switzerland
CUST_00000001937,,3107,M,2027-04-21,CH
CUST_00000001507,1951-10-28,5157,F,2026-02-15,ES
CUST_00000001631,1960-02-13,,M,2026-06-19,Switzerland
CUST_00000001741,1946-06-19,3007,M,2026-10-07,Canada
CUST_00000001893,1974-09-05,3576,M,2027-03-08,DE
CUST_00000000137,1948-02-26,2206,F,2022-05-17,USA
CUST_00000000459,1978-07-23,7949 EUR,M,2023-04-04,France
CUST_00000000376,2000-04-04,3816,M,2023-01-11,DE
CUST_00000001375,1987-08-16,3304,F,2025-10-06,CA
CUST_00000000334,1945-06-20,2562,M,2022-11-30,USA
CUST_00000001339,1984-07-24,3920,F,2025-08-31,CN
CUST_00000001190,1988-04-26,6146,F,2025-04-04,ES
CUST_00000001975,1961-06-16,5665,m,2027-05-29,CA
CUST_00000001806,1981-08-15,5530,M,2026-12-11,Brazil
CUST_00000001495,,5642,F,2026-02-03,DE
CUST_00000000817,1999-05-07,6363,M,2024-03-27,Netherlands
CUST_00000001145,1989-06-01,5719,F,2025-02-18,Brazil
CUST_00000000606,2000-05-11,3819,F,,DEU
CUST_00000001906,1967-10-31,4848,M,2027-03-21,NL
CUST_00000001019,1965-11-05,2723,F,2024-10-15,DE
CUST_00000001653,1956-03-08,4682,F,2026-07-11,ES
CUST_00000000911,1967-07-05,,M,2024-06-29,Switzerland
CUST_00000001279,1976-12-19,,M,2025-07-02,France
CUST_00000001982,1979-07-12,4971,M,2027-06-05,CH
CUST_00000001767,1979-03-07,6569,M,2026-11-02,Spain
CUST_00000000329,1966-08-14,6565,F,2022-11-25,IN
CUST_00000001081,1998-06-13,2077,F,2024-12-16,France
CUST_00000000319,1965-08-04,3527,M,2022-11-15,NL
CUST_00000001569,1994-04-25,6792 EUR,M,2026-04-18,IT
CUST_00000001392,1989-12-31,2040,M,2025-10-23,India
CUST_00000001778,1959-11-17,4428,M,13/11/26,CA
CUST_00000000168,1940-04-16,3663,M,2022-06-17,AT
CUST_00000000013,1977-11-07,5171,F,,Japan
CUST_00000001979,1972-12-31,2311,F,2027-06-02,Brazil
CUST_00000000172,1984-11-28,5302,F,2022-06-21,JP
CUST_00000000650,1968-06-19,5719,F,2023-10-12,IN
CUST_00000001090,1982-03-02,3863,Male,2024-12-25,CA
CUST_00000000261,1982-05-28,6736,M,2022-09-18,FR
CUST_00000001314,2001-12-06,4143 EUR,F,2025-08-06,IN
CUST_00000000945,1989-08-23,3976,M,2024-08-02,BR
CUST_00000000902,1987-08-19,7175,F,2024-06-20,China
CUST_00000000673,1965-08-19,5522,F,2023-11-04,Canada
CUST_00000000259,1991-03-25,4385,F,2022-09-16,CH
CUST_00000001545,1949-09-07,2492,M,2026-03-25,FR
CUST_00000000845,,,M,2024-04-24,China
CUST_00000000868,1965-02-01,2760,F,17/05/24,Canada
CUST_00000001256,1965-10-12,7182,M,2025-06-09,CA
CUST_00000000139,1949-11-01,7977,Female,2022-05-19,ES
CUST_00000000894,2002-01-23,3968,M,2024-06-12,UK
CUST_00000001886,1998-01-26,6197,M,2027-03-01,AT
CUST_00000000550,1999-08-04,2753,F,2023-07-04,USA
CUST_00000000320,1977-12-13,7511 EUR,F,2022-11-16,Spain
CUST_00000001566,1966-06-16,6413,M,2026-04-15,US
CUST_00000001842,1993-04-18,3050,F,2027-01-16,JP
CUST_00000001854,1994-04-11,,F,2027-01-28,IT
CUST_00000000559,1967-09-30,2114,M,13/07/23,Italy
CUST_00000000140,2030-01-01,3484,M,20/05/22,AT
CUST_00000001780,1955-01-31,7126,M,2026-11-15,Netherlands
CUST_00000000532,1950-05-17,3568,M,2023-06-16,NL
CUST_00000000225,1973-07-02,6931,F,2022-08-13,Canada
CUST_00000000724,2000-12-05,4703,F,2023-12-25,Switzerland
CUST_00000001761,1955-06-02,6826,Male,2026-10-27,Brazil
CUST_00000000326,1983-08-30,4735,f,2022-11-22,US
CUST_00000001294,1960-10-30,3901 USD,M,2025-07-17,CH
CUST_00000000715,1983-10-20,3256,M,2023-12-16,CH
CUST_00000000847,1968-11-30,6854,F,2024-04-26,Japan
CUST_00000000194,1967-08-03,7727,M,2022-07-13,Canada
CUST_00000000574,1995-03-22,4504 EUR,F,2023-07-28,Switzerland
CUST_00000000947,2002-07-26,7350,M,2024-08-04,India
CUST_00000000504,1975-09-30,3635,M,2023-05-19,US
CUST_00000001203,1974-05-11,5030,M,2025-04-17,Germany
CUST_00000001194,1989-07-07,5797,M,2025-04-08,Netherlands
CUST_00000001834,1943-05-17,3607,F,2027-01-08,IT
CUST_00000000004,1964-09-03,7191,F,2022-01-04,Italy
CUST_00000001180,1940-03-25,7443,F,2025-03-25,AT
CUST_00000000468,1962-05-21,4849,m,2023-04-13,Canada
CUST_00000000006,1960-01-10,,M,2022-01-06,China
CUST_00000001819,1979-06-15,7626,M,2026-12-24,Italy
CUST_00000000548,1978-09-10,5969,F,2023-07-02,India
CUST_00000000229,1950-11-09,6218,M,2022-08-17,CN
CUST_00000000543,2001-08-14,6380,M,2023-06-27,Netherlands
CUST_00000000243,1996-08-13,4511,M,2022-08-31,Brazil
CUST_00000000899,1973-02-08,7240 EUR,M,2024-06-17,Italy
CUST_00000001164,1982-05-13,6807,F,2025-03-09,CH
CUST_00000001222,1979-07-02,5281,F,2025-05-06,Japan
CUST_00000001115,1940-02-07,4626,F,2025-01-19,FR
CUST_00000000843,1979-01-28,6261,M,2024-04-22,Switzerland
CUST_00000001455,1942-12-08,2060,F,2025-12-25,France
CUST_00000001603,1948-08-30,7421,F,2026-05-22,Austria
CUST_00000001665,1946-03-30,2983,M,2026-07-23,CN
CUST_00000000662,1962-03-07,5141,F,2023-10-24,IT
CUST_00000001241,1969-06-23,6158,F,2025-05-25,CA
CUST_00000000315,1940-03-11,6493,M,,UK
CUST_00000000692,1988-09-05,5440,M,2023-11-23,France
CUST_00000001543,1978-03-30,4769,M,2026-03-23,AT
CUST_00000000425,2001-09-04,5261,F,2023-03-01,BR
CUST_00000000595,1955-03-23,2595,F,2023-08-18,Austria
CUST_00000000276,2000-05-29,,F,03/10/22,US
CUST_00000000623,2002-06-22,4156,F,2023-09-15,IT
CUST_00000001201,1961-06-04,,F,2025-04-15,US
CUST_00000001482,1944-07-15,2338,M,2026-01-21,IN
CUST_00000000228,1980-07-03,5255,m,2022-08-16,AT
CUST_00000001743,1943-10-18,4514,F,2026-10-09,Japan
CUST_00000001829,1985-07-07,2791,M,03/01/27,Japan
CUST_00000001965,1972-09-06,2749,F,2027-05-19,Italy
CUST_00000000067,1999-04-29,5943,M,2022-03-08,India
CUST_00000000025,1998-04-21,5385,F,2023-13-01,U.S.
CUST_00000000145,1993-07-04,6191,M,2022-05-25,AT
CUST_00000000537,1943-12-25,7732,F,2023-06-21,Spain
CUST_00000000812,1990-10-09,2673,F,2024-03-22,India
CUST_00000001318,1957-11-14,4538,F,2025-08-10,DE
CUST_00000000086,1998-02-19,3016 EUR,M,2022-03-27,US
CUST_00000001365,1951-10-16,6831 USD,M,2025-09-26,India
CUST_00000001818,,7506,M,2026-12-23,JP
CUST_00000001418,1959-11-10,7941,F,2025-11-18,NL
CUST_00000001853,1968-11-04,5224,F,2027-01-27,IT
CUST_00000001866,1955-06-25,7463,M,2027-02-09,IN
CUST_00000001407,1997-04-14,4953,F,2025-11-07,France
CUST_00000001916,1990-02-21,6238 USD,M,2027-03-31,IT
CUST_00000000363,1992-05-12,5170,F,2022-12-29,Germany
CUST_00000001652,1942-08-06,7047,M,2026-07-10,Spain
CUST_00000001183,1966-10-14,7959,M,2025-03-28,Canada
CUST_00000001027,1963-09-25,3573,M,2024-10-23,U.S.
CUST_00000001031,1957-09-30,4026,F,2024-10-27,France
CUST_00000001248,1983-10-11,2966,F,2025-06-01,Italy
CUST_00000001388,2000-09-03,4175,M,,Canada
CUST_00000001101,1984-06-13,4192,F,2025-01-05,IT
CUST_00000000666,1983-06-23,7301,m,2023-10-28,AT
CUST_00000000365,1986-11-25,7088,F,2022-12-31,US
CUST_00000000078,1954-08-04,6297,F,2022-03-19,Brazil
CUST_00000000028,1977-08-20,4904,F,2022-01-28,DE
CUST_00000001473,1950-12-16,7136,F,2026-01-12,ES
CUST_00000000526,1971-01-05,5546,F,2023-06-10,Brazil
CUST_00000001883,1993-08-21,7420,M,2027-02-26,India
CUST_00000000056,1947-01-26,4612,F,2022-02-25,US
CUST_00000000639,1944-07-03,,F,2023-10-01,NL
CUST_00000000303,1941-04-28,4961 USD,M,2022-10-30,CN
CUST_00000000719,1983-07-27,5486,F,2023-12-20,UK
CUST_00000000625,1984-05-08,7305,F,2023-09-17,USA
CUST_00000000008,1949-03-12,2466,F,2022-01-08,India
CUST_00000000804,1996-04-09,6544,F,2024-03-14,Brazil
CUST_00000001050,2001-10-13,3994,M,2024-11-15,AT
CUST_00000000337,1944-07-01,,F,2022/12/03,US
CUST_00000000048,,7393,M,2022-02-17,IN
CUST_00000001519,1987-03-13,5294,M,2026-02-27,Spain
CUST_00000000107,1968-04-19,2391,F,2022-04-17,UK
CUST_00000000350,2000-07-29,3243,F,2022-12-16,DEU
CUST_00000001080,1986-07-23,4898,f,2024-12-15,CN
CUST_00000000239,1959-10-04,5272,M,2022-08-27,USA
CUST_00000000214,1977-12-17,2854,F,2022-08-02,India
CUST_00000001284,1955-09-15,4161,M,2025-07-07,China
CUST_00000001212,1999-07-17,3332,M,2025-04-26,CA
CUST_00000000794,1967-12-27,4724,F,2024-03-04,India
CUST_00000001097,1954-06-05,6670,F,2025-01-01,CN
CUST_00000001362,,4679,F,,FR
CUST_00000001915,1967-10-10,4169 EUR,M,2027-03-30,Canada
CUST_00000001622,1968-01-12,5845,M,2026-06-10,India
CUST_00000001862,2004-01-31,3016,M,2027-02-05,IT
CUST_00000000524,1993-07-09,6592,M,2023-06-08,IT
CUST_00000000233,1970-05-01,4327,F,2022-08-21,Netherlands
CUST_00000000645,1981-09-07,3217,M,2023-10-07,ES
CUST_00000001547,2003-11-29,3131,M,2026-03-27,Canada
CUST_00000000534,1991-09-23,7052,M,2023-06-18,Germany
CUST_00000001548,1979-10-17,5521,F,2026-03-28,AT
CUST_00000000604,1948-05-18,6360,F,2023-08-27,Italy
CUST_00000001240,1947-03-16,6380 EUR,M,24/05/25,USA
CUST_00000001075,1964-03-06,2872,F,2024-12-10,Germany
CUST_00000001337,1944-05-26,6177,M,2025-08-29,China
CUST_00000000061,1972-06-11,2775 USD,M,2022-03-02,Spain
CUST_00000001944,,,F,2027-04-28,ES
CUST_00000000093,1961-12-17,2379,M,2022-04-03,France
CUST_00000000667,1996-03-24,4214,F,2023-10-29,CA
CUST_00000000281,1976-02-14,5170,M,2022/10/08,Switzerland
CUST_00000001691,1964-05-30,5111,M,2026-08-18,Spain
CUST_00000000360,1947-05-10,2301,M,2022-12-26,NL
CUST_00000001663,1998-12-21,3418,F,2026-07-21,US
CUST_00000001583,1970-05-29,5500 EUR,F,2026-05-02,Netherlands
CUST_00000000848,1962-01-09,5177,M,2024-04-27,Japan
CUST_00000001963,1943-12-02,4169,F,2027-05-17,AT
CUST_00000000111,1958-12-05,7892,M,2022-04-21,US
CUST_00000000043,1948-04-27,5202,F,2022-02-12,IT
CUST_00000000126,1988-05-09,4773,F,2022-05-06,CH
CUST_00000000205,1951-04-13,3636 EUR,F,2022-07-24,CN
CUST_00000000053,1988-02-09,,M,2022-02-22,Netherlands
CUST_00000000546,1957-09-04,7726,F,2023-06-30,Spain
CUST_00000000069,1965-12-17,3021,M,2022-03-10,DE
CUST_00000001282,1956-02-26,7083,M,05/07/25,AT
CUST_00000001587,2005-06-15,2145,F,2026-05-06,FR
CUST_00000000184,,7530,M,2022/07/03,IT
CUST_00000000138,1944-03-23,7134,M,2022-05-18,DEU
CUST_00000000900,1982-06-16,4261,M,2024-06-18,Japan
CUST_00000000797,1973-09-02,7264,M,2024-03-07,UK
CUST_00000000133,1959-09-04,2502 EUR,M,2022-05-13,UK
CUST_00000000081,1958-10-18,6911,F,2022-03-22,U.S.
CUST_00000001522,1982-09-22,2934,F,2026-03-02,CH
CUST_00000001830,1946-08-28,3809,F,2027-01-04,Austria
CUST_00000000542,1988-04-21,3066,M,2023-06-26,France
CUST_00000001718,1890-01-01,5508,M,2026-09-14,France
CUST_00000000984,1960-03-31,4397,m,2024-09-10,India
CUST_00000000166,,3981,M,2022-06-15,CN
CUST_00000000249,1946-05-10,7630,M,2022-09-06,CN
CUST_00000000447,,7225,M,2023-03-23,ES
CUST_00000001179,1963-12-20,6451,F,2025-03-24,Italy
CUST_00000000859,1942-07-29,6164,F,2024-05-08,Japan
CUST_00000001874,1994-09-16,2273,F,2027-02-17,CN
CUST_00000000098,1997-06-01,2064,M,2022-04-08,Japan
CUST_00000000100,1989-12-19,7463,F,2022-04-10,Netherlands
CUST_00000000738,1947-07-13,,M,2024-01-08,IT
CUST_00000001287,1974-04-27,2946,M,2025-07-10,China
CUST_00000000103,1969-02-03,4695,F,2022-04-13,USA
CUST_00000000435,1964-10-27,7691,F,2023-03-11,China
CUST_00000000075,1980-09-04,6798,M,2022/03/16,FR
CUST_00000001839,1997-11-01,5380 EUR,M,2027-01-13,CA
CUST_00000001232,1946-09-17,6759,M,2025-05-16,CA
CUST_00000000919,1988-01-28,6821,M,2024-07-07,UK
CUST_00000001755,,,M,2026-10-21,Brazil
CUST_00000001714,1944-01-28,4808,F,2026-09-10,France
CUST_00000001661,1952-11-07,6135,M,2026-07-19,Japan
CUST_00000000763,1998-04-29,2797,M,2024-02-02,China
CUST_00000000990,1992-10-18,2242,F,16/09/24,JP
CUST_00000000389,1959-02-14,4537,M,2023-01-24,IN
CUST_00000000236,1989-09-10,3930,F,2022-08-24,France
CUST_00000001546,1983-12-26,7545,F,2026-03-26,Brazil
CUST_00000000268,1999-02-13,7883,F,2022-09-25,NL
CUST_00000001336,2001-07-11,3308,M,28/08/25,U.S.
CUST_00000000118,1975-06-30,5104,M,2022-04-28,India
CUST_00000001647,1942-05-10,3933,F,2026-07-05,Brazil
CUST_00000000674,1961-01-13,6268,M,05/11/23,BR
CUST_00000000250,1986-02-15,2146,F,2022-09-07,China
CUST_00000001490,1958-08-02,2709,F,2026-01-29,France
CUST_00000000508,1965-01-15,4070,F,2023-05-23,Switzerland
CUST_00000000095,1981-06-21,7276,F,2022-04-05,Spain
CUST_00000000034,1954-04-28,2975,M,03/02/22,JP
CUST_00000001502,1962-06-27,7135 EUR,M,10/02/26,Italy
CUST_00000001711,1987-04-10,6795,M,2026/09/07,IN
CUST_00000000449,1950-01-13,3682,Male,2023-03-25,Germany
CUST_00000000717,1964-06-26,,Female,2023-12-18,JP
CUST_00000001499,1952-12-24,2046,M,2026-02-07,CN
CUST_00000001557,1996-01-04,5212,F,2026-04-06,AT
CUST_00000000001,1997-05-13,2860,F,2022-01-01,CN
CUST_00000001588,1948-07-12,6388,F,2026-05-07,Switzerland
CUST_00000001102,1965-11-09,3248,M,2025-01-06,Italy
CUST_00000001109,1968-03-20,4151,F,13/01/25,Brazil
CUST_00000001812,1997-09-07,2988,M,2026-12-17,IT
CUST_00000000083,1963-12-14,6551,M,2022-03-24,CN
CUST_00000001320,1983-05-08,6547,M,2025-08-12,Switzerland
CUST_00000000677,1968-09-06,3243,M,2023-11-08,NL
CUST_00000001488,1946-02-26,7604,M,2026-01-27,Germany
CUST_00000001047,1979-05-26,4376 EUR,F,2024/11/12,Japan
CUST_00000000771,1995-09-28,2223,F,2024-02-10,AT
CUST_00000001246,1996-03-25,7588,M,2025-05-30,Canada
CUST_00000001593,1962-11-13,2963,M,2026-05-12,NL
CUST_00000001620,1965-10-21,,M,2026-06-08,NL
CUST_00000001665,1946-03-30,2983,M,2026-07-23,CN
CUST_00000000405,1987-06-15,4950,M,2023-02-09,CH
CUST_00000001772,1975-12-04,2284 EUR,F,2026-11-07,Spain
CUST_00000001331,1999-01-19,6242,M,2025-08-23,IT
CUST_00000001616,1999-09-09,6321,M,2026-06-04,AT
CUST_00000000105,1960-07-19,7258,M,2022-04-15,NL
CUST_00000000689,1977-03-21,2504,M,2023-11-20,AT
CUST_00000001647,1942-05-10,3933,F,2026-07-05,Brazil
CUST_00000000827,1978-11-22,,M,2024/04/06,Germany
CUST_00000000063,1957-04-01,2034 EUR,F,2022-03-04,Austria
CUST_00000000853,1981-09-09,5472 EUR,F,02/05/24,DE
CUST_00000001386,1952-08-17,2804,M,2025-10-17,India
CUST_00000000224,1998-04-21,,F,2022-08-12,Switzerland
CUST_00000000146,1945-09-12,3757,M,2022-05-26,NL
CUST_00000001089,,4343,F,2024-12-24,UK
CUST_00000000374,1975-07-05,2127,F,2023-01-09,JP
CUST_00000001457,1973-03-29,3639,F,2025-12-27,Brasil
CUST_00000001143,1954-03-17,7996,F,2025-02-16,UK
CUST_00000001875,1954-03-29,4013,M,2027-02-18,DE
CUST_00000001789,1971-07-01,5553,F,2026-11-24,Austria
CUST_00000001642,1995-10-11,2892,F,2026-06-30,IT
CUST_00000001302,1981-09-27,2832,F,2025-07-25,AT
CUST_00000000010,1988-12-04,6426,F,2022-01-10,BR
CUST_00000000450,1946-10-01,6752,M,2023-03-26,Netherlands
CUST_00000000709,1977-08-04,7348,F,2023-12-10,India
CUST_00000000256,1988-05-17,4976,F,2022-09-13,China
CUST_00000000883,2001-12-15,5122,M,2024-06-01,Netherlands
CUST_00000000390,1985-05-20,3409,F,2023-01-25,IN
CUST_00000000909,1980-09-15,7376,F,2024-06-27,Austria
CUST_00000000925,1964-10-21,2364,M,2024-07-13,Spain
CUST_00000001747,1946-12-26,3247,M,2023-13-01,DE
CUST_00000001263,1949-01-06,2989,M,2025/06/16,DE
CUST_00000000461,1943-10-02,3150,M,2023-04-06,Brazil
CUST_00000001960,1954-11-07,3560,F,2027-05-14,JP
CUST_00000001744,2030-01-01,5526,F,2026-10-10,Netherlands
CUST_00000001169,,4443,F,2025-03-14,India
CUST_00000000959,1956-07-16,3493,M,2024-08-16,CN
CUST_00000000502,1999-03-19,4479,F,2023-05-17,FR
CUST_00000000740,1978-06-14,4745,F,2024-01-10,China
CUST_00000001899,1953-06-28,7429,F,2027-03-14,Spain
CUST_00000000869,1993-06-25,5445 EUR,m,2024-05-18,DE
CUST_00000000732,1942-06-02,5019,F,2024-01-02,NL
CUST_00000000540,1940-02-25,7287,F,2023-06-24,China
CUST_00000001202,1991-04-19,3205,M,2025-04-16,Austria
CUST_00000000698,1974-12-10,4105,F,2023-11-29,Switzerland
CUST_00000001428,1952-07-16,5850 USD,F,2025-11-28,CA
CUST_00000001787,1957-05-24,6665,F,2026-11-22,US
CUST_00000001146,1941-03-24,5228 USD,F,2025-02-19,CA
CUST_00000001032,1978-02-20,5744 USD,F,2024-10-28,DE
CUST_00000000373,1963-10-30,5394 EUR,M,2023-01-08,FR
CUST_00000000668,1961-06-18,6186,F,2023-10-30,Canada
CUST_00000001565,1987-08-07,6572,M,2026-04-14,Ger
CUST_00000000358,1943-07-26,4327,F,2022-12-24,Germany
CUST_00000000968,1991-10-07,5514,F,2024-08-25,ES
CUST_00000000784,1955-01-20,2384,F,2024-02-23,CH
CUST_00000000736,1999-06-25,3145 EUR,M,2024-01-06,AT
CUST_00000001036,1998-02-06,2009,F,2024-11-01,FR
CUST_00000000971,1944-10-22,2876,F,2024-08-28,IN
CUST_00000001564,,4032,M,2026-04-13,BR
CUST_00000001526,1993-04-05,5561,M,2026-03-06,US
CUST_00000001563,1974-03-04,7053,F,2026-04-12,IT
CUST_00000001811,1990-08-23,-5000,m,2026-12-16,CH
CUST_00000001574,1998-09-26,4424,M,2026-04-23,ES
CUST_00000001698,1977-02-26,6311,F,2026-08-25,Netherlands
CUST_00000001253,1961-01-22,,M,,CN
CUST_00000001737,1984-11-17,6455,F,2026-10-03,IN
CUST_00000001759,1941-11-14,6579,F,2026-10-25,France
CUST_00000001237,2002-02-22,-5000,M,2025-05-21,France
CUST_00000000886,2003-11-11,6699 EUR,M,2024-06-04,CN
CUST_00000000080,1971-11-15,2995 EUR,F,2022-03-21,DE
CUST_00000001173,1952-03-31,5281,F,2025-03-18,China
CUST_00000000815,1987-10-17,2770,M,2024-03-25,BR
CUST_00000001317,1967-02-07,5191,M,2025-08-09,CH
CUST_00000000672,2004-01-06,6134,M,2023-11-03,BR
CUST_00000001882,2000-11-27,,M,2027-02-25,India
CUST_00000000058,1966-04-20,7486,M,27/02/22,CH
CUST_00000000134,1952-05-29,6493,M,2022-05-14,US
CUST_00000001141,1961-06-20,4853,F,2025-02-14,BR
CUST_00000000934,1960-05-29,7870,F,2024/07/22,BR
CUST_00000001728,1940-09-10,2294,M,2026-09-24,FR
CUST_00000000824,1977-09-07,3848 EUR,F,2024-04-03,Brazil
CUST_00000001215,1984-06-08,,M,2025-04-29,Japan
CUST_00000000505,1969-06-13,7408,F,2023-05-20,CH
CUST_00000001821,1982-01-25,5963,F,2026-12-26,BR
CUST_00000000348,1993-05-20,5120,M,14/12/22,Austria
CUST_00000000387,1946-07-28,,m,2023-01-22,India
CUST_00000001025,1890-01-01,6749,F,2024-10-21,Brazil
CUST_00000000895,1961-10-29,7197,F,13/06/24,Brasil
CUST_00000000829,1997-01-07,3252,F,2024-04-08,DE
CUST_00000001943,1966-07-15,2458,M,2027-04-27,Brazil
CUST_00000000476,1961-03-28,7308 USD,M,2023-04-21,IN
CUST_00000001994,1944-09-05,3977,M,2027-06-17,Spain
CUST_00000001484,1961-11-07,6062 EUR,F,2026-01-23,U.S.
CUST_00000001432,1984-03-12,2186,F,2025-12-02,BR
CUST_00000000653,2004-07-12,3856,M,2023-10-15,USA
CUST_00000000173,1956-01-11,4237,F,2022-06-22,Netherlands
CUST_00000001150,1960-02-27,6225,F,2025-02-23,UK 
CUST_00000000039,1953-12-12,6658 EUR,F,2022/02/08,BR
CUST_00000000714,1959-10-14,5512,F,,Germany
CUST_00000000091,1987-12-02,5993,F,2022-04-01,AT
CUST_00000001989,1954-07-16,2902,F,2027-06-12,Spain
CUST_00000001206,1943-12-01,3854,F,2025-04-20,France
CUST_00000000876,1947-09-06,3887,M,2024-05-25,USA
CUST_00000001384,1982-01-06,4657,F,2025-10-15,China
CUST_00000001940,1952-05-04,2250,M,2027-04-24,CA
CUST_00000001094,1968-10-20,5762,F,2024-12-29,NL
CUST_00000001156,1984-09-16,,F,2025-03-01,CH
CUST_00000001325,1972-03-15,2822,F,2025-08-17,Spain
CUST_00000001621,1993-11-12,4553,M,2026-06-09,NL
CUST_00000000057,1989-07-11,3363,M,2022-02-26,Netherlands
CUST_00000000500,1959-12-31,,Male,2023-05-15,India
CUST_00000000339,1982-10-10,6893,M,2022-12-05,US
CUST_00000001189,1980-01-23,7109,F,2025-04-03,Japan
CUST_00000000029,1959-10-11,2474,M,2022-01-29,IN
CUST_00000001218,1985-01-23,2536,M,2025-05-02,India
CUST_00000001358,1943-07-15,3387,M,2025-09-19,ES
CUST_00000001869,2003-06-26,7183,M,2027-02-12,BR
CUST_00000000946,1966-03-17,3296,F,2024-08-03,BR
CUST_00000000170,2004-07-25,4038,F,2022-06-19,Switzerland
